name,name_lower,chapter_idx,count
Зубовым,зубовым,30,1
Ивановы,иванов,99,1
Михаила Ивановича,иванович,37,1
Михаила Ивановича,иванович,63,1
Настасья Ивановна,ивановн,16,4
Настасья Ивановна,ивановн,45,2
Михаил Иваныч,иваныч,29,8
Михаил Иваныч,иваныч,30,2
Михаил Иваныч,иваныч,38,1
Михаил Иваныч,иваныч,52,2
Иверскую,иверску,48,1
Иверскую,иверску,71,1
Иверскую,иверску,76,1
Игнат,игнат,88,3
Иеной,иен,9,1
Иеной,иен,62,1
Изменщик,изменщик,90,1
Израиль,израиль,17,1
Ильина,иль,11,6
Ильина,иль,12,3
Ильина,иль,13,3
Ильина,иль,14,1
Ильина,иль,40,11
Ильина,иль,41,2
Ростов Ильину,ильин,13,1
Наталья Ильинишна,ильинишн,80,1
Ильинки,ильинк,87,1
Ильиным,ильиным,11,2
Ильиным,ильиным,12,2
Ильиным,ильиным,13,2
Ильиным,ильиным,34,1
Ильиным,ильиным,40,2
Ильиным,ильиным,41,1
"Петр
Ильич",ильич,82,1
Империей,импери,99,1
Индии,инди,99,1
Иоанна,иоанн,44,1
Испания,испани,6,2
Исхудалое,исхудало,90,1
Итак,итак,54,1
Итак,итак,99,2
Казань,казань,33,1
Кайсаров,кайсар,49,4
Кайсаров,кайсар,63,1
Кайсаров,кайсар,70,2
Кайсарову,кайсаров,49,1
Какой,как,11,1
Какже,какж,29,1
Калише,калиш,99,1
Калужскую,калужску,68,6
Калужскую,калужску,85,1
Каменке,каменк,59,1
Каменном,каменн,87,2
Каменного,каменного,76,1
Каменский,каменский,43,3
Каменского,каменского,7,1
Каретном,каретн,91,1
Каретный,каретный,98,1
Карл,карл,6,1
Карл,карл,55,1
Карл,карл,56,1
Амалье Карловне,карловн,37,1
Амалье Карловне,карловн,81,1
Карп,карп,36,1
Карп,карп,40,1
Карп,карп,41,9
Карпушка,карпушк,44,1
Картечные,картечны,91,1
Картечь,картечь,59,1
Кастре,кастр,4,2
Катечки,катечк,98,2
Кашмира,кашмир,99,1
Кенигсберг,кенигсберг,1,1
Кинули,кинул,12,1
Петр Кириллович,кириллович,24,2
Петр Кирилович,кирилович,74,4
Петр Кирилыч,кирилыч,24,2
Петр Кирилыч,кирилыч,49,1
Петр Кирилыч,кирилыч,83,1
Петр Кирилыч,кирилыч,94,1
Китай,китай,88,1
Клапареда,клапаред,62,5
Клаузевицом,клаузевиц,52,1
Ключарева,ключар,71,1
Ключарева,ключар,76,1
Ключарева,ключар,77,2
Ключаревым,ключаревым,77,1
Князькова,князьк,51,1
Князькову,князьков,74,1
Князьковым,князьковым,65,1
Ковно,ковно,1,1
Коленкур,коленкур,6,3
Коленкур,коленкур,62,1
Колоцкого,колоцкого,48,1
Колоче,колоч,46,6
Колоче,колоч,48,2
Колоче,колоч,54,2
Колоче,колоч,58,1
Колоче,колоч,59,1
Колоче,колоч,61,1
Колочею,колоче,58,1
Колумбова,колумб,72,1
Комический,комический,35,1
Комлан,комлан,61,1
Компана,компан,54,4
Компана,компан,61,1
Коновницын,коновниц,42,1
Коновницын,коновниц,70,1
Корвизар,корвизар,57,1
Короткий,короткий,99,1
Кочубея,кочубе,33,1
Красивая,красива,89,1
Кремля,кремл,25,2
Кремля,кремл,79,1
Кремля,кремл,84,1
Кремля,кремл,87,1
Кремля,кремл,91,4
Кремлевского,кремлевского,98,1
Кремль,кремль,25,2
Кремль,кремль,91,2
Кремль,кремль,98,1
Кремль,кремль,99,1
Кросар,кросар,69,1
Кстати,кстат,99,2
Кудрине,кудрин,83,1
Кузнецы,кузнец,88,1
Мавра Кузьминишна,кузьминишн,79,5
Мавра Кузьминишна,кузьминишн,80,5
Мавра Кузьминишна,кузьминишн,83,2
Мавра Кузьминишна,кузьминишн,88,17
Анатоля Курагина,кураг,7,7
Анатоля Курагина,кураг,8,1
Анатоля Курагина,кураг,17,1
Анатоля Курагина,кураг,65,1
Анатоля Курагина,кураг,73,1
Курагину,курагин,7,2
Курагину,курагин,8,1
Курагиным,курагиным,7,1
Курагиным,курагиным,16,1
Куракин,курак,5,1
Куракин,курак,28,1
Куракин,курак,99,1
Куракину,куракин,99,1
Куракиным,куракиным,5,1
Кутафья,кутафь,91,1
Кутафьевским,кутафьевским,91,1
Кутузова,кутуз,7,8
Кутузова,кутуз,33,10
Кутузова,кутуз,34,1
Кутузова,кутуз,42,19
Кутузова,кутуз,43,16
Кутузова,кутуз,46,5
Кутузова,кутуз,48,4
Кутузова,кутуз,49,17
Кутузова,кутуз,52,1
Кутузова,кутуз,58,4
Кутузова,кутуз,63,17
Кутузова,кутуз,68,6
Кутузова,кутуз,69,7
Кутузова,кутуз,70,11
Кутузова,кутуз,85,2
Кутузова,кутуз,89,4
Кутузова,кутуз,90,5
Кутузова,кутуз,99,1
Кутузову,кутузов,33,4
Кутузову,кутузов,42,1
Кутузову,кутузов,43,3
Кутузову,кутузов,46,1
Кутузову,кутузов,49,2
Кутузову,кутузов,63,2
Кутузову,кутузов,71,1
Кутузову,кутузов,90,3
Кутузову,кутузов,99,1
Кутузовым,кутузовым,33,1
Кутузовым,кутузовым,43,1
Кутузовым,кутузовым,49,2
Кутузовым,кутузовым,63,1
Кутузовым,кутузовым,70,1
Кутузовым,кутузовым,89,2
Кутузовым,кутузовым,99,1
Кушать,кушать,84,1
Лаврушку,лаврушк,11,1
Лаврушку,лаврушк,12,1
Лаврушку,лаврушк,34,7
Лаврушку,лаврушк,40,5
Лаврушку,лаврушк,41,3
Леппихом,леппих,45,1
Леппихом,леппих,71,1
Леппихом,леппих,89,1
Леппихом,леппих,99,2
Лизу,лиз,39,1
Лихая,лиха,14,1
Лобном,лобн,45,1
Лобное,лобно,45,1
Лобного,лобного,45,1
Лоди,лод,62,1
Ложиться,ложитьс,96,1
Лопухина,лопух,33,1
Лопухиных,лопухиных,81,1
Лористон,лористон,99,1
Лубянку,лубянк,45,1
Лубянку,лубянк,88,1
Лубянку,лубянк,91,1
Луг,луг,64,1
Луизу,луиз,1,2
Лысогорского,лысогорского,7,2
Любомирский,любомирский,28,1
Магницкий,магницкий,77,1
Мадиама,мадиам,17,2
Мадрид,мадрид,99,1
Мак,мак,9,1
"Александр
Македонский",македонский,1,1
Малаша,малаш,70,5
Малороссии,малоросси,11,1
Мамонов,мамон,27,1
Мамонову,мамонов,44,1
Малые Мытищи Мамоновские,мамоновски,96,1
Мамоновскими,мамоновским,95,1
Мамоновского,мамоновского,44,1
Марина,мар,49,1
Маренго,маренго,62,1
Марию,мари,1,2
Марину,марин,31,1
Маросейки,маросейк,88,1
Марья,марь,7,10
Марья,марь,29,18
Марья,марь,31,2
Марья,марь,35,22
Марья,марь,36,1
Марья,марь,37,16
Марья,марь,38,9
Марья,марь,39,5
Марья,марь,40,1
Марья,марь,41,11
Марья,марь,45,1
Марья,марь,51,1
Марья,марь,65,1
Марья,марь,78,3
Машей,маш,7,1
Метивье,метивь,15,1
Метивье,метивь,24,1
Меттерниху,меттерних,0,1
Мешков,мешк,89,1
Мещанской,мещанск,83,1
Милорадович,милорадович,46,1
Милорадович,милорадович,68,1
Митиньке,митиньк,82,1
Михайле,михайл,30,1
Михайловке,михайловк,32,1
Мишка,мишк,88,2
Мишка,мишк,95,2
Мишо,мишо,9,2
Мишо,мишо,10,2
Можайск,можайск,45,5
Можайск,можайск,47,3
Можайск,можайск,48,1
Можайск,можайск,52,1
Можайск,можайск,54,1
Можайск,можайск,66,1
Можайск,можайск,74,4
Можайск,можайск,75,1
Можайск,можайск,76,1
Можайск,можайск,92,1
Моисею,моисе,17,2
Молдавии,молдави,5,2
Молдавскую,молдавску,7,2
Молодцы,молодц,40,1
Морана,моран,54,5
Морелю,морел,94,2
Морель,морель,94,2
Морель,морель,99,2
Мороз,мороз,51,1
Моросейке,моросейк,91,1
Москву,москв,0,1
Москву,москв,2,1
Москву,москв,5,1
Москву,москв,6,4
Москву,москв,7,1
Москву,москв,8,1
Москву,москв,15,2
Москву,москв,16,1
Москву,москв,17,2
Москву,москв,18,1
Москву,москв,23,3
Москву,москв,24,3
Москву,москв,26,1
Москву,москв,28,5
Москву,москв,29,3
Москву,москв,31,2
Москву,москв,32,4
Москву,москв,34,5
Москву,москв,35,3
Москву,москв,36,1
Москву,москв,41,1
Москву,москв,44,15
Москву,москв,45,11
Москву,москв,46,6
Москву,москв,47,2
Москву,москв,48,3
Москву,москв,49,2
Москву,москв,51,4
Москву,москв,52,3
Москву,москв,53,2
Москву,москв,56,2
Москву,москв,65,1
Москву,москв,66,4
Москву,москв,68,11
Москву,москв,69,7
Москву,москв,70,6
Москву,москв,71,17
Москву,москв,75,1
Москву,москв,76,4
Москву,москв,78,12
Москву,москв,79,1
Москву,москв,80,1
Москву,москв,81,6
Москву,москв,82,5
Москву,москв,83,6
Москву,москв,84,2
Москву,москв,85,12
Москву,москв,86,3
Москву,москв,87,1
Москву,москв,88,2
Москву,москв,89,19
Москву,москв,90,7
Москву,москв,91,17
Москву,москв,92,9
Москву,москв,94,6
Москву,москв,95,5
Москву,москв,96,6
Москву,москв,97,2
Москву,москв,98,3
Москву,москв,99,20
Москвою,москво,53,1
Москвою,москво,56,1
Москвою,москво,78,1
Москвою,москво,85,1
Москвою,москво,95,1
Москвою,москво,99,1
Москворецком,москворецк,87,3
Московии,москови,1,1
Московскою,московско,69,1
Моховая,мохова,91,1
Мудров,мудр,15,1
Больших Мытищ,мытищ,95,2
Мытищах,мытищах,95,2
Мытищах,мытищах,97,2
Мюрат,мюрат,3,5
Мюрат,мюрат,4,1
Мюрат,мюрат,50,1
Мюрат,мюрат,61,1
Мюрат,мюрат,62,5
Мюрат,мюрат,63,2
Мюрат,мюрат,91,5
Мясницкой,мясницк,80,1
Мясницкую,мясницку,90,1
Надень,надень,35,1
Напиток,напиток,94,1
Наполеона,наполеон,0,12
Наполеона,наполеон,1,9
Наполеона,наполеон,2,2
Наполеона,наполеон,3,9
Наполеона,наполеон,4,5
Наполеона,наполеон,5,32
Наполеона,наполеон,6,16
Наполеона,наполеон,7,1
Наполеона,наполеон,8,4
Наполеона,наполеон,9,3
Наполеона,наполеон,10,4
Наполеона,наполеон,17,1
Наполеона,наполеон,18,1
Наполеона,наполеон,23,3
Наполеона,наполеон,28,13
Наполеона,наполеон,31,1
Наполеона,наполеон,32,2
Наполеона,наполеон,33,1
Наполеона,наполеон,34,19
Наполеона,наполеон,40,2
Наполеона,наполеон,42,1
Наполеона,наполеон,44,2
Наполеона,наполеон,45,1
Наполеона,наполеон,46,9
Наполеона,наполеон,48,1
Наполеона,наполеон,50,2
Наполеона,наполеон,51,1
Наполеона,наполеон,52,1
Наполеона,наполеон,53,16
Наполеона,наполеон,54,14
Наполеона,наполеон,55,5
Наполеона,наполеон,56,16
Наполеона,наполеон,57,8
Наполеона,наполеон,61,14
Наполеона,наполеон,62,21
Наполеона,наполеон,63,1
Наполеона,наполеон,65,4
Наполеона,наполеон,66,5
Наполеона,наполеон,67,2
Наполеона,наполеон,69,2
Наполеона,наполеон,71,3
Наполеона,наполеон,72,1
Наполеона,наполеон,77,1
Наполеона,наполеон,85,8
Наполеона,наполеон,86,1
Наполеона,наполеон,92,4
Наполеона,наполеон,94,1
Наполеона,наполеон,98,2
Наполеона,наполеон,99,3
Наполеоновской,наполеоновск,68,1
Народная,народна,99,1
Натали,натал,44,3
Наташи,наташ,11,3
Наташи,наташ,15,10
Наташи,наташ,16,19
Наташи,наташ,17,10
Наташи,наташ,18,2
Наташи,наташ,24,12
Наташи,наташ,42,3
Наташи,наташ,52,2
Наташи,наташ,65,1
Наташи,наташ,78,7
Наташи,наташ,79,10
Наташи,наташ,80,12
Наташи,наташ,81,3
Наташи,наташ,82,16
Наташи,наташ,83,17
Наташи,наташ,92,1
Наташи,наташ,94,3
Наташи,наташ,96,28
Наташи,наташ,97,13
Нея,не,61,1
Неаполя,неапол,3,2
Неаполитанским,неаполитанским,3,1
Неаполь,неаполь,99,1
Неверовского,неверовского,28,1
Неману,неман,1,5
Неману,неман,2,3
Неману,неман,3,1
Неману,неман,5,6
Неману,неман,29,3
Непонятные,непонятны,17,1
Непривычная,непривычна,92,1
Непривычно,непривычно,24,1
Несвицкой,несвицк,75,1
Нехорошо,нехорошо,41,1
Нижний,нижний,44,2
Низшие,низши,69,1
Никитской,никитск,83,1
Николая,никола,7,1
Николая,никола,11,1
Николая,никола,78,2
Андрея Николаевича,николаевич,49,1
Марья Николаевна,николаевн,98,1
Марья Николаевна,николаевн,99,3
Андрей Николаич,николаич,36,1
Николай,николай,11,3
Николай,николай,14,2
Николай,николай,41,3
Николай,николай,78,1
Николинька,николиньк,78,1
Николушка,николушк,7,2
Николушка,николушк,29,2
Николушка,николушк,35,1
Никольской,никольск,91,1
Никулиных,никулиных,98,1
Ничево,ничево,91,1
Обдумывая,обдумыва,90,1
Обогнув,обогнув,32,1
Обойдя,обойд,35,1
Оболенским,оболенским,24,1
Оболенского,оболенского,44,1
Оболенского,оболенского,78,2
Оболенскому,оболенском,25,1
Обросшее,обросше,90,1
Обхвативший,обхвативший,96,1
Общественный,общественный,99,1
Объехав,объехав,99,1
Одер,одер,5,2
Одер,одер,99,1
Однакоже,однакож,99,1
Ой,ой,31,1
Ой,ой,88,1
Окровавленная,окровавленна,90,1
Окровавленный,окровавленный,88,1
Окровавленный,окровавленный,90,1
Ольденбургский,ольденбургский,0,2
Ольденбургское,ольденбургско,0,1
Ольденбургского,ольденбургского,0,1
Ольденбургскому,ольденбургском,0,2
Ольденбургскому,ольденбургском,99,1
Опомнитесь,опомнитесь,66,1
Особа,особ,2,1
Осрамился,осрамилс,14,1
Остававшиеся,остававшиес,32,1
Остававшиеся,остававшиес,83,1
Остававшиеся,остававшиес,91,1
Останешься,останешьс,32,1
Остановись,остановись,90,1
Остермана,остерман,13,2
Остермана,остерман,14,2
Остермана,остерман,70,1
Каменном Острову,остров,72,1
Островне,островн,13,1
Островненском,островненск,23,1
Островненского,островненского,14,1
Отвечай,отвечай,31,1
Отдав,отдав,31,1
Относительная,относительна,52,1
Отрадном,отрадн,16,1
Отрадненская,отрадненска,11,1
Отрадненская,отрадненска,16,1
Очередь,очередь,41,1
Константин Павлович,павлович,8,1
Константин Павлович,павлович,17,1
Анны Павловны,павловн,33,16
Павловских,павловских,26,1
Павлоградского,павлоградского,11,1
Павлоградцам,павлоградцам,11,1
Памятливость,памятливость,97,1
Париже,париж,1,1
Париже,париж,53,2
Париже,париж,57,1
Париже,париж,65,1
Париже,париж,67,1
Париже,париж,99,11
Парижанина,парижан,99,1
Патриаршие,патриарши,84,2
Паулучи,паулуч,8,2
Паулучи,паулуч,9,1
Паулучи,паулуч,10,10
Паулучи,паулуч,28,1
Первопрестольной,первопрестольн,24,1
Передайте,передайт,63,1
Передвижения,передвижени,70,1
Передние,передни,14,1
Перейдя,перейд,46,1
Перестаньте,перестаньт,66,1
Пернетти,пернетт,54,2
Перхушкове,перхушков,45,2
Петю,пет,11,1
Петю,пет,15,1
Петю,пет,16,1
Петю,пет,24,6
Петю,пет,25,33
Петю,пет,26,1
Петю,пет,27,1
Петю,пет,78,17
Петю,пет,79,5
Петю,пет,80,2
Петю,пет,82,5
Петю,пет,83,2
Петю,пет,96,1
Петербурга,петербург,2,2
Петербурга,петербург,5,1
Петербурга,петербург,6,1
Петербурга,петербург,7,3
Петербурга,петербург,8,3
Петербурга,петербург,28,1
Петербурга,петербург,33,2
Петербурга,петербург,34,1
Петербурга,петербург,45,1
Петербурга,петербург,52,1
Петербурга,петербург,68,1
Петербурга,петербург,72,3
Петербурга,петербург,73,3
Петербурга,петербург,78,1
Петербурга,петербург,99,1
Петербургской,петербургск,10,1
Петербургского,петербургского,33,1
Петра,петр,56,1
Павлу Петровичу,петрович,36,1
Петровке,петровк,94,1
Петровского,петровского,16,1
Петруша,петруш,29,1
Петрушкой,петрушк,26,1
Петька,петьк,80,1
Матвей Иваныч Платов,плат,31,1
Матвей Иваныч Платов,плат,34,2
Матвей Иваныч Платов,плат,76,1
Платову,платов,69,1
Платовский,платовский,99,1
Платоническая,платоническа,99,1
Плутарх,плутарх,33,1
Повар,повар,45,1
Поварской,поварск,79,1
Поварской,поварск,98,2
Поварской,поварск,99,1
Поварская,поварска,98,1
Поварскую,поварску,80,1
Поварскую,поварску,98,3
Поверь,поверь,52,1
Поводив,поводив,65,1
Погибну,погибн,29,1
Поговорите,поговорит,37,1
Погодите,погодит,99,1
Погубили,погубил,35,1
Подлаживай,подлаживай,64,1
Подновинского,подновинского,83,1
Подождите,подождит,63,1
Подождите,подождит,90,1
Подойди,подойд,64,1
Подскочившие,подскочивши,14,1
Подъезжая,подъезжа,31,1
Подъехав,подъехав,1,1
Подъехав,подъехав,42,1
Поезжайте,поезжайт,62,1
Поздоровавшись,поздоровавшись,76,1
Позен,позен,1,1
Пойдемте,пойдемт,35,2
Покажите,покажит,65,1
Покинутые,покинуты,57,1
Поклонной,поклонн,69,1
Поклонной,поклонн,85,4
Поклонной,поклонн,89,1
Покровке,покровк,91,1
Полтаву,полтав,6,1
Польши,польш,3,1
Польши,польш,8,1
Польши,польш,11,2
Польши,польш,29,2
Польши,польш,94,1
Померании,померани,5,1
Понимание,понимани,88,1
Понятовский,понятовский,54,3
Понятовского,понятовского,61,1
Поручик,поручик,99,1
Последовало,последовало,70,2
Посмотрим,посмотрим,57,2
Поставьте,поставьт,90,1
Постояв,постояв,25,1
Постояв,постояв,81,1
Постреленок,постреленок,88,1
Поступай,поступай,99,1
Посылается,посылаетс,28,1
Потемкина,потемк,30,1
Потемкиным,потемкиным,30,1
Потоцкую,потоцку,2,1
Потушат,потушат,95,1
Потье,поть,99,1
Поужинав,поужинав,89,1
Почтение,почтени,99,1
Почувствовав,почувствовав,84,1
Пош,пош,90,1
Правилами,правилам,12,1
Прелестно,прелестно,99,1
Преображенского,преображенского,4,1
Пресни,пресн,83,1
Приближенные,приближенны,89,1
Приведите,приведит,99,1
Признаюсь,признаюсь,28,1
Призри,призр,17,1
Приими,приим,17,1
Прим,прим,99,1
Прислуге,прислуг,82,1
Притом,прит,59,1
Приходя,приход,32,1
Прихожая,прихожа,76,1
Провидением,провидени,65,1
Провиденья,провидень,41,1
Проехав,проехав,34,1
Проехав,проехав,50,1
Прозоровскому,прозоровском,69,1
Просмотрев,просмотр,23,1
Пруссию,прусси,0,1
Пруссию,прусси,3,1
Пруссию,прусси,5,1
Пруссию,прусси,29,1
Пруссию,прусси,52,1
Пули,пул,59,1
Пустить,пустить,89,1
Пуфф,пуфф,58,1
Василия Львовича Пушкина,пушк,44,1
Пфуля,пфул,8,5
Пфуля,пфул,9,3
Пфуля,пфул,10,7
Пфуля,пфул,28,3
Пфуль,пфуль,5,1
Пфуль,пфуль,8,6
Пфуль,пфуль,9,8
Пфуль,пфуль,10,6
Пчеловод,пчеловод,86,3
Пьером,пьер,7,3
Пьером,пьер,16,7
Пьером,пьер,17,1
Пьером,пьер,18,2
Пьером,пьер,23,8
Пьером,пьер,24,18
Пьером,пьер,26,23
Пьером,пьер,27,4
Пьером,пьер,44,14
Пьером,пьер,45,35
Пьером,пьер,47,23
Пьером,пьер,48,16
Пьером,пьер,49,22
Пьером,пьер,50,8
Пьером,пьер,51,4
Пьером,пьер,52,18
Пьером,пьер,58,13
Пьером,пьер,59,47
Пьером,пьер,60,10
Пьером,пьер,61,1
Пьером,пьер,63,1
Пьером,пьер,73,2
Пьером,пьер,74,18
Пьером,пьер,75,24
Пьером,пьер,76,15
Пьером,пьер,77,14
Пьером,пьер,83,8
Пьером,пьер,84,30
Пьером,пьер,92,20
Пьером,пьер,93,13
Пьером,пьер,94,60
Пьером,пьер,98,38
Пьером,пьер,99,31
Пьют,пьют,36,1
Пятые,пяты,69,1
Раевский,раевский,11,2
Раевский,раевский,63,2
Раевский,раевский,70,2
Раевским,раевским,11,1
Раевским,раевским,63,1
Раевского,раевского,11,3
Раевского,раевского,29,1
Раевского,раевского,48,1
Раевского,раевского,50,1
Раевского,раевского,59,3
Раевского,раевского,74,1
Раевского,раевского,95,1
Разом,раз,59,1
Разберем,разбер,99,1
Разбойники,разбойник,88,1
Разбойники,разбойник,99,1
Разбойничать,разбойничать,88,1
Развесс,развесс,40,1
Раздеть,раздеть,65,1
Разогревшись,разогревшись,99,1
Разумовские,разумовски,44,1
Разумовских,разумовских,17,2
Разумовских,разумовских,24,1
Рамбаля,рамбал,94,3
Рамбаля,рамбал,98,1
Рамбаля,рамбал,99,1
Рамбаль,рамбаль,94,4
Рамбаль,рамбаль,99,1
Рамо,рамо,37,3
Рапп,рапп,57,5
Рапп,рапп,99,3
Располагайте,располагайт,99,1
Рассветает,рассветает,75,1
Растерзали,растерзал,90,1
Растопчина,растопч,17,1
Растопчина,растопч,23,2
Растопчина,растопч,24,2
Растопчина,растопч,27,3
Растопчина,растопч,44,2
Растопчина,растопч,45,2
Растопчина,растопч,69,1
Растопчина,растопч,71,7
Растопчина,растопч,76,2
Растопчина,растопч,77,9
Растопчина,растопч,78,1
Растопчина,растопч,79,1
Растопчина,растопч,81,1
Растопчина,растопч,89,14
Растопчина,растопч,90,32
Растопчина,растопч,91,1
Растопчина,растопч,99,1
Растопчину,растопчин,23,1
Растопчину,растопчин,24,1
Растопчину,растопчин,27,1
Растопчину,растопчин,45,1
Растопчину,растопчин,89,1
Растопчиным,растопчиным,23,1
Растопчиным,растопчиным,44,1
Растопчиным,растопчиным,45,1
Растопчиным,растопчиным,84,1
Растопчиным,растопчиным,89,1
Результатом,результат,46,2
Результатом,результат,53,1
Рейна,рейн,99,1
Риме,рим,7,1
Риме,рим,53,2
Риме,рим,99,2
Римский,римский,99,2
Римского,римского,53,1
Рогожской,рогожск,88,1
Рогожской,рогожск,95,1
Роздали,роздал,99,1
Россея,россе,31,1
России,росси,0,5
России,росси,1,1
России,росси,2,1
России,росси,5,5
России,росси,6,2
России,росси,7,2
России,росси,8,2
России,росси,17,3
России,росси,23,1
России,росси,24,4
России,росси,26,4
России,росси,28,8
России,росси,32,3
России,росси,33,1
России,росси,35,1
России,росси,41,1
России,росси,43,1
России,росси,44,1
России,росси,46,1
России,росси,51,1
России,росси,52,1
России,росси,55,6
России,росси,56,2
России,росси,65,1
России,росси,68,1
России,росси,69,1
России,росси,70,2
России,росси,71,1
России,росси,82,1
России,росси,89,2
России,росси,90,2
России,росси,97,1
Российской,российск,46,1
Ростов,рост,8,1
Ростов,рост,11,12
Ростов,рост,12,9
Ростов,рост,13,6
Ростов,рост,14,15
Ростов,рост,23,2
Ростов,рост,25,1
Ростов,рост,28,1
Ростов,рост,34,2
Ростов,рост,40,19
Ростов,рост,41,15
Ростов,рост,44,2
Ростов,рост,88,1
Ростову,ростов,7,1
Ростову,ростов,11,3
Ростову,ростов,14,2
Ростову,ростов,15,1
Ростову,ростов,17,2
Ростову,ростов,23,1
Ростову,ростов,34,1
Ростову,ростов,40,2
Ростову,ростов,44,1
Ростову,ростов,45,1
Ростову,ростов,78,1
Ростову,ростов,83,1
Ростову,ростов,95,2
Ростовской,ростовск,88,1
Ростовым,ростовым,23,3
Ростовым,ростовым,41,1
Ростовым,ростовым,80,1
Ростовым,ростовым,81,2
Ростовым,ростовым,82,1
Ростовым,ростовым,92,1
Ростовых,ростовых,15,2
Ростовых,ростовых,16,2
Ростовых,ростовых,17,2
Ростовых,ростовых,18,2
Ростовых,ростовых,24,4
Ростовых,ростовых,25,2
Ростовых,ростовых,44,1
Ростовых,ростовых,78,3
Ростовых,ростовых,79,2
Ростовых,ростовых,80,1
Ростовых,ростовых,81,3
Ростовых,ростовых,82,1
Ростовых,ростовых,83,3
Ростовых,ростовых,84,1
Ростовых,ростовых,88,3
Ростовых,ростовых,92,1
Ростовых,ростовых,95,1
Ростовых,ростовых,97,1
Руби,руб,90,4
Руководимые,руководимы,70,1
Румянцев,румянц,8,1
Румянцев,румянц,33,1
Румянцеву,румянцев,0,1
Румянцеву,румянцев,8,1
Румянцевском,румянцевск,33,1
Рустана,рустан,4,1
Рущук,рущук,43,1
Рыконты,рыконт,3,2
Рязанской,рязанск,78,1
Рязанскую,рязанску,32,1
Рязанскую,рязанску,85,1
Рязанскую,рязанску,89,1
Андрея Савостьянова,савостьян,70,1
Садовой,садов,83,1
Саламанке,саламанк,53,1
Саламанке,саламанк,69,1
Салтановская,салтановска,11,1
Салтановского,салтановского,11,1
Салтановскую,салтановску,11,1
Салтыкова,салтык,33,1
Салтыкову,салтыков,2,1
Салтыкову,салтыков,5,1
Сарагоссы,сарагосс,69,1
Сбираются,сбираютс,28,1
Сбоку,сбок,59,1
Свенцяны,свенцян,11,3
Свенцяны,свенцян,52,1
Свенцянам,свенцянам,11,1
Свенцянах,свенцянах,11,1
Светлеющему,светлеющем,88,1
Свояченица,своячениц,31,1
Сделав,сделав,93,1
Андрей Севастьяныч,севастьяныч,14,1
Селиванов,селиван,31,1
Семеновской,семеновск,65,1
Семеновская,семеновска,48,1
Семеновский,семеновский,61,1
Семеновским,семеновским,46,1
Семеновским,семеновским,64,1
Семеновское,семеновско,48,1
Семеновского,семеновского,60,1
Семеновского,семеновского,62,2
Семеновского,семеновского,63,2
Семеновского,семеновского,64,1
Семеновского,семеновского,66,1
Семеновскому,семеновском,50,1
Семеновскому,семеновском,62,1
Сената,сенат,89,1
Сената,сенат,90,1
Сената,сенат,91,1
Сенатской,сенатск,91,2
Дмитрием Сергеичем,сергеич,49,2
Сибирь,сибирь,36,1
Иван Сидорыч,сидорыч,87,1
Сикстинской,сикстинск,53,1
Синода,синод,17,1
Скинув,скинув,96,1
Скифской,скифск,28,1
Скифскому,скифском,1,1
Скрипнули,скрипнул,96,1
Слободском,слободск,45,1
Слободском,слободск,92,2
Слободского,слободского,26,1
Смоленской,смоленск,0,1
Смоленской,смоленск,17,1
Смоленской,смоленск,28,9
Смоленской,смоленск,29,1
Смоленской,смоленск,30,2
Смоленской,смоленск,31,9
Смоленской,смоленск,32,4
Смоленской,смоленск,34,1
Смоленской,смоленск,35,2
Смоленской,смоленск,42,2
Смоленской,смоленск,46,5
Смоленской,смоленск,48,1
Смоленской,смоленск,52,2
Смоленской,смоленск,53,1
Смоленской,смоленск,65,1
Смоленской,смоленск,66,1
Смоленской,смоленск,68,5
Смоленской,смоленск,71,1
Смоленской,смоленск,89,1
Смоленской,смоленск,99,3
Смоленская,смоленска,48,1
Смоленская,смоленска,58,1
Смоленского,смоленского,7,1
Толли Смоленскому,смоленском,31,1
Смоленскую,смоленску,31,1
Смоленскую,смоленску,48,1
Снимите,снимит,53,1
Снявши,снявш,87,1
Согласится,согласитс,73,1
Сойдутся,сойдутс,52,1
Сокола,сокол,83,1
Сокольники,сокольник,90,1
Сокольниках,сокольниках,76,1
Сокольниках,сокольниках,90,1
Сокольничье,сокольничь,90,1
Соломона,соломон,77,1
Соне,сон,11,3
Соне,сон,15,2
Соне,сон,17,1
Соне,сон,24,4
Соне,сон,78,2
Соне,сон,79,2
Соне,сон,80,4
Соне,сон,82,1
Соне,сон,83,10
Соне,сон,96,14
Соображаясь,соображаясь,61,1
Сорбонна,сорбонн,99,1
Состоя,состо,7,1
Сострадание,сострадани,65,1
Сочтем,сочт,31,1
Сперанский,сперанский,77,1
Спроси,спрос,52,1
Спросив,спросив,58,1
Стой,ст,13,1
Стой,ст,87,1
Стой,ст,89,1
Стой,ст,90,1
Стой,ст,91,1
"Степан
Степанович",степанович,26,2
Страдать,страдать,77,1
Страсть,страсть,59,1
Страшны,страшн,99,1
Ступайте,ступайт,99,1
Суворова,сувор,8,1
Объезжая Сухареву,сухарев,83,1
Объезжая Сухареву,сухарев,84,1
Объезжая Сухареву,сухарев,94,1
Объезжая Сухареву,сухарев,98,1
Сущевской,сущевск,95,1
Таков,так,9,1
Таков,так,28,1
